2025-09-29 19:44:54.861 | INFO     | infra.logging:setup_structured_logging:382 | Structured logging initialized
2025-09-30 22:55:53.075 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:55:58.076 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:56:03.089 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:56:08.101 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:56:13.107 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:56:18.111 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:56:24.086 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.2%, Memory 49.9%, Disk 34.1%
2025-09-30 22:56:24.086 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7428
2025-09-30 22:56:25.396 | DEBUG    | runner.live:_health_check:487 | Health check passed
2025-09-30 22:56:25.396 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:56:30.403 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:56:35.420 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:56:40.424 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:56:45.429 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:56:50.443 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:56:55.097 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.3%, Memory 49.9%, Disk 34.1%
2025-09-30 22:56:55.097 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7434
2025-09-30 22:56:55.452 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:57:00.458 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:57:05.474 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:57:10.478 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:57:15.483 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:57:20.493 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:57:26.109 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.2%, Memory 49.8%, Disk 34.1%
2025-09-30 22:57:26.109 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7440
2025-09-30 22:57:26.109 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:57:31.120 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:57:36.123 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:57:41.133 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:57:46.144 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:57:51.157 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:57:57.114 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.3%, Memory 49.8%, Disk 34.1%
2025-09-30 22:57:57.114 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7446
2025-09-30 22:57:57.114 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:58:02.133 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:58:07.143 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:58:12.159 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:58:17.159 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:58:22.167 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:58:28.140 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.2%, Memory 49.9%, Disk 34.1%
2025-09-30 22:58:28.140 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7452
2025-09-30 22:58:28.140 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:58:33.154 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:58:38.156 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:58:43.161 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:58:48.165 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:58:53.174 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:58:59.132 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.6%, Memory 49.9%, Disk 34.1%
2025-09-30 22:58:59.132 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7458
2025-09-30 22:58:59.132 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:59:04.145 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:59:09.150 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:59:14.151 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:59:19.152 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:59:24.165 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:59:30.145 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.9%, Memory 49.9%, Disk 34.1%
2025-09-30 22:59:30.145 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7464
2025-09-30 22:59:30.145 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:59:35.155 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:59:40.161 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:59:45.169 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:59:50.181 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 22:59:55.195 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:00:01.160 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.5%, Memory 49.9%, Disk 34.1%
2025-09-30 23:00:01.160 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7470
2025-09-30 23:00:01.160 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:00:06.161 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:00:11.176 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:00:16.191 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:00:21.198 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:00:26.202 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:00:32.177 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 0.8%, Memory 49.9%, Disk 34.1%
2025-09-30 23:00:32.177 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7476
2025-09-30 23:00:32.177 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:00:37.179 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:00:42.188 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:00:47.190 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:00:52.205 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:00:57.216 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:01:03.194 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.4%, Memory 49.9%, Disk 34.1%
2025-09-30 23:01:03.194 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7482
2025-09-30 23:01:03.194 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:01:08.197 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:01:13.197 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:01:18.202 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:01:23.216 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:01:29.605 | DEBUG    | runner.live:_health_check:487 | Health check passed
2025-09-30 23:01:29.605 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:01:34.218 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.7%, Memory 50.0%, Disk 34.1%
2025-09-30 23:01:34.218 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7488
2025-09-30 23:01:34.594 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:01:39.609 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:01:44.618 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:01:49.627 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:01:54.635 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:01:59.642 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:02:05.231 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.8%, Memory 50.0%, Disk 34.1%
2025-09-30 23:02:05.231 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7494
2025-09-30 23:02:05.231 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:02:10.242 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:02:15.247 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:02:20.255 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:02:25.266 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:02:30.280 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:02:36.227 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.5%, Memory 50.0%, Disk 34.1%
2025-09-30 23:02:36.227 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7500
2025-09-30 23:02:36.227 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:02:41.230 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:02:46.235 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:02:51.248 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:02:56.254 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:03:01.268 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:03:07.244 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.8%, Memory 50.0%, Disk 34.1%
2025-09-30 23:03:07.244 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7506
2025-09-30 23:03:07.244 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:03:12.257 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:03:17.268 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:03:22.279 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:03:27.293 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:03:32.296 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:03:38.240 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.1%, Memory 49.9%, Disk 34.1%
2025-09-30 23:03:38.240 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7512
2025-09-30 23:03:38.240 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:03:43.253 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:03:48.265 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:03:53.270 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:03:58.271 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:04:03.283 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:04:09.239 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.1%, Memory 49.9%, Disk 34.1%
2025-09-30 23:04:09.239 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7518
2025-09-30 23:04:09.245 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:04:14.250 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:04:19.256 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:04:24.272 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:04:29.281 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:04:34.289 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:04:40.248 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.1%, Memory 49.9%, Disk 34.1%
2025-09-30 23:04:40.248 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7524
2025-09-30 23:04:40.248 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:04:45.262 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:04:50.269 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:04:55.279 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:05:00.291 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:05:05.292 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:05:11.279 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.3%, Memory 49.8%, Disk 34.1%
2025-09-30 23:05:11.279 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7530
2025-09-30 23:05:11.279 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:05:16.290 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:05:21.296 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:05:26.296 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:05:31.300 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:05:36.306 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:05:42.308 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.3%, Memory 49.9%, Disk 34.1%
2025-09-30 23:05:42.308 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7536
2025-09-30 23:05:42.313 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:05:47.329 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:05:52.334 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:05:57.348 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:06:02.354 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:06:07.364 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:06:13.321 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.8%, Memory 49.8%, Disk 34.1%
2025-09-30 23:06:13.321 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7542
2025-09-30 23:06:13.327 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:06:18.341 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:06:23.353 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:06:31.514 | DEBUG    | runner.live:_health_check:487 | Health check passed
2025-09-30 23:06:31.514 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:06:36.529 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:06:41.538 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:06:44.340 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.7%, Memory 49.8%, Disk 34.1%
2025-09-30 23:06:44.340 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7548
2025-09-30 23:06:46.540 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:06:51.552 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:06:56.552 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:07:01.558 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:07:06.574 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:07:11.585 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:07:15.354 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.7%, Memory 49.8%, Disk 34.1%
2025-09-30 23:07:15.354 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7554
2025-09-30 23:07:16.600 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:07:21.605 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:07:26.618 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:07:31.627 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:07:36.634 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:07:41.638 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:07:46.347 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.8%, Memory 49.9%, Disk 34.1%
2025-09-30 23:07:46.347 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7560
2025-09-30 23:07:46.652 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:07:51.659 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:07:56.662 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:08:01.676 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:08:06.688 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:08:11.696 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:08:17.363 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 2.1%, Memory 50.0%, Disk 34.1%
2025-09-30 23:08:17.363 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7566
2025-09-30 23:08:17.363 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:08:22.367 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:08:27.368 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:08:32.373 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:08:37.373 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:08:42.379 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
2025-09-30 23:08:48.373 | DEBUG    | infra.metrics:_collect_system_metrics:180 | System metrics: CPU 1.3%, Memory 50.0%, Disk 34.1%
2025-09-30 23:08:48.373 | WARNING  | infra.metrics:_trigger_alerts:349 | ALERT: Too many consecutive errors: 7572
2025-09-30 23:08:48.373 | ERROR    | runner.live:_run_trading_loop:237 | Error in trading loop: 'Config' object has no attribute 'max_daily_loss'
